rowID,entity,entityLabel,domain,property,propertyLabel,value,roundedValue,unitLabel,sitelinks,dateModified,entityType,question,fileName,sheetName,days_since_last_modified
1536,http://www.wikidata.org/entity/Q311321,Al-Hasakah,Geography,http://www.wikidata.org/prop/direct/P1082,population,188160,188160,number of people,60,2024-10-29 10:02:50,city,"What is the population of Al-Hasakah city, in number of people?",Geography.xlsx,city_population,63
1537,http://www.wikidata.org/entity/Q93338,Gaziantep,Geography,http://www.wikidata.org/prop/direct/P1082,population,1680723,1680723,number of people,115,2024-12-08 17:23:31,city,"What is the population of Gaziantep city, in number of people?",Geography.xlsx,city_population,23
1538,http://www.wikidata.org/entity/Q208472,Bingöl,Geography,http://www.wikidata.org/prop/direct/P1082,population,160165,160165,number of people,80,2024-08-31 17:36:54,city,"What is the population of Bingöl city, in number of people?",Geography.xlsx,city_population,122
1539,http://www.wikidata.org/entity/Q816699,Culemborg,Geography,http://www.wikidata.org/prop/direct/P1082,population,29121,29121,number of people,48,2024-12-02 03:52:37,city,"What is the population of Culemborg city, in number of people?",Geography.xlsx,city_population,29
1540,http://www.wikidata.org/entity/Q328846,Nuevo Laredo,Geography,http://www.wikidata.org/prop/direct/P1082,population,384033,384033,number of people,46,2024-10-30 13:01:38,city,"What is the population of Nuevo Laredo city, in number of people?",Geography.xlsx,city_population,62
1541,http://www.wikidata.org/entity/Q214485,Kisumu,Geography,http://www.wikidata.org/prop/direct/P1082,population,409928,409928,number of people,62,2024-09-10 03:22:51,city,"What is the population of Kisumu city, in number of people?",Geography.xlsx,city_population,112
1542,http://www.wikidata.org/entity/Q385085,Prince Edward County,Geography,http://www.wikidata.org/prop/direct/P1082,population,24735,24735,number of people,25,2024-11-11 03:02:00,city,"What is the population of Prince Edward County city, in number of people?",Geography.xlsx,city_population,50
1543,http://www.wikidata.org/entity/Q379509,Puerto La Cruz,Geography,http://www.wikidata.org/prop/direct/P1082,population,306261,306261,number of people,39,2024-11-10 07:42:32,city,"What is the population of Puerto La Cruz city, in number of people?",Geography.xlsx,city_population,51
1544,http://www.wikidata.org/entity/Q212757,Qamishli,Geography,http://www.wikidata.org/prop/direct/P1082,population,184231,184231,number of people,57,2024-09-07 09:00:05,city,"What is the population of Qamishli city, in number of people?",Geography.xlsx,city_population,115
1545,http://www.wikidata.org/entity/Q403941,Tuszyn,Geography,http://www.wikidata.org/prop/direct/P1082,population,7221,7221,number of people,32,2024-11-13 13:27:42,city,"What is the population of Tuszyn city, in number of people?",Geography.xlsx,city_population,48
1546,http://www.wikidata.org/entity/Q1018201,Norak,Geography,http://www.wikidata.org/prop/direct/P1082,population,18950,18950,number of people,28,2022-02-14 18:46:34,city,"What is the population of Norak city, in number of people?",Geography.xlsx,city_population,1051
1547,http://www.wikidata.org/entity/Q34692,Kingston,Geography,http://www.wikidata.org/prop/direct/P1082,population,580000,580000,number of people,153,2024-11-03 06:26:06,city,"What is the population of Kingston city, in number of people?",Geography.xlsx,city_population,58
1548,http://www.wikidata.org/entity/Q206881,Kilis,Geography,http://www.wikidata.org/prop/direct/P1082,population,105218,105218,number of people,67,2024-08-28 13:43:38,city,"What is the population of Kilis city, in number of people?",Geography.xlsx,city_population,125
1549,http://www.wikidata.org/entity/Q211343,Pljevlja,Geography,http://www.wikidata.org/prop/direct/P1082,population,19136,19136,number of people,50,2024-09-03 08:12:53,city,"What is the population of Pljevlja city, in number of people?",Geography.xlsx,city_population,119
1550,http://www.wikidata.org/entity/Q376749,Chittagong,Geography,http://www.wikidata.org/prop/direct/P1082,population,2581643,2581643,number of people,133,2024-11-09 10:26:51,city,"What is the population of Chittagong city, in number of people?",Geography.xlsx,city_population,52
1551,http://www.wikidata.org/entity/Q34126,Funafuti,Geography,http://www.wikidata.org/prop/direct/P1082,population,6025,6025,number of people,117,2024-11-02 20:15:10,city,"What is the population of Funafuti city, in number of people?",Geography.xlsx,city_population,59
1552,http://www.wikidata.org/entity/Q1017331,Westport,Geography,http://www.wikidata.org/prop/direct/P1082,population,6198,6198,number of people,34,2022-01-09 16:53:14,city,"What is the population of Westport city, in number of people?",Geography.xlsx,city_population,1087
1553,http://www.wikidata.org/entity/Q243325,Khulna,Geography,http://www.wikidata.org/prop/direct/P1082,population,1400689,1400689,number of people,63,2024-10-05 08:10:49,city,"What is the population of Khulna city, in number of people?",Geography.xlsx,city_population,87
1554,http://www.wikidata.org/entity/Q18772,Librazhd,Geography,http://www.wikidata.org/prop/direct/P1082,population,6937,6937,number of people,40,2024-08-05 13:26:05,city,"What is the population of Librazhd city, in number of people?",Geography.xlsx,city_population,148
1555,http://www.wikidata.org/entity/Q2933,Asunción,Geography,http://www.wikidata.org/prop/direct/P1082,population,462241,462241,number of people,168,2024-10-26 13:42:56,city,"What is the population of Asunción city, in number of people?",Geography.xlsx,city_population,66
1556,http://www.wikidata.org/entity/Q41621,Haifa,Geography,http://www.wikidata.org/prop/direct/P1082,population,284560,284560,number of people,127,2024-11-14 18:05:55,city,"What is the population of Haifa city, in number of people?",Geography.xlsx,city_population,47
1557,http://www.wikidata.org/entity/Q1018215,Yafran,Geography,http://www.wikidata.org/prop/direct/P1082,population,72662,72662,number of people,26,2022-02-21 15:05:36,city,"What is the population of Yafran city, in number of people?",Geography.xlsx,city_population,1044
1558,http://www.wikidata.org/entity/Q324907,Wieruszów,Geography,http://www.wikidata.org/prop/direct/P1082,population,8514,8514,number of people,30,2024-10-30 03:48:28,city,"What is the population of Wieruszów city, in number of people?",Geography.xlsx,city_population,62
1559,http://www.wikidata.org/entity/Q3892,Curanilahue,Geography,http://www.wikidata.org/prop/direct/P1082,population,32288,32288,number of people,24,2024-11-11 18:27:56,city,"What is the population of Curanilahue city, in number of people?",Geography.xlsx,city_population,50
1560,http://www.wikidata.org/entity/Q23051,Swansea,Geography,http://www.wikidata.org/prop/direct/P1082,population,246700,246700,number of people,98,2024-09-26 23:26:23,city,"What is the population of Swansea city, in number of people?",Geography.xlsx,city_population,96
1561,http://www.wikidata.org/entity/Q5776,Bethlehem,Geography,http://www.wikidata.org/prop/direct/P1082,population,36000,36000,number of people,156,2024-11-23 09:01:32,city,"What is the population of Bethlehem city, in number of people?",Geography.xlsx,city_population,38
1562,http://www.wikidata.org/entity/Q2807,Madrid,Geography,http://www.wikidata.org/prop/direct/P1082,population,3332035,3332035,number of people,294,2024-10-23 00:24:38,city,"What is the population of Madrid city, in number of people?",Geography.xlsx,city_population,69
1563,http://www.wikidata.org/entity/Q26906,Ciudad Bolívar,Geography,http://www.wikidata.org/prop/direct/P1082,population,567953,567953,number of people,58,2024-10-15 06:38:14,city,"What is the population of Ciudad Bolívar city, in number of people?",Geography.xlsx,city_population,77
1564,http://www.wikidata.org/entity/Q41547,St. George's,Geography,http://www.wikidata.org/prop/direct/P1082,population,4315,4315,number of people,122,2024-11-14 15:01:55,city,"What is the population of St. George's city, in number of people?",Geography.xlsx,city_population,47
1565,http://www.wikidata.org/entity/Q822196,Bernal,Geography,http://www.wikidata.org/prop/direct/P1082,population,109914,109914,number of people,22,2024-12-02 16:46:15,city,"What is the population of Bernal city, in number of people?",Geography.xlsx,city_population,29
1566,http://www.wikidata.org/entity/Q1020997,Wadi Al-Seer,Geography,http://www.wikidata.org/prop/direct/P1082,population,152000,152000,number of people,21,2022-04-08 03:08:07,city,"What is the population of Wadi Al-Seer city, in number of people?",Geography.xlsx,city_population,998
1567,http://www.wikidata.org/entity/Q30996,El Alto,Geography,http://www.wikidata.org/prop/direct/P1082,population,842378,842378,number of people,50,2024-10-29 09:51:35,city,"What is the population of El Alto city, in number of people?",Geography.xlsx,city_population,63
1568,http://www.wikidata.org/entity/Q855645,Durazno,Geography,http://www.wikidata.org/prop/direct/P1082,population,34368,34368,number of people,44,2024-12-06 17:12:50,city,"What is the population of Durazno city, in number of people?",Geography.xlsx,city_population,25
1569,http://www.wikidata.org/entity/Q812706,Baía Farta,Geography,http://www.wikidata.org/prop/direct/P1082,population,107841,107841,number of people,23,2024-12-02 00:21:48,city,"What is the population of Baía Farta city, in number of people?",Geography.xlsx,city_population,29
1570,http://www.wikidata.org/entity/Q311099,Al-Suwayda,Geography,http://www.wikidata.org/prop/direct/P1082,population,64730,64730,number of people,52,2024-10-29 09:59:35,city,"What is the population of Al-Suwayda city, in number of people?",Geography.xlsx,city_population,63
1571,http://www.wikidata.org/entity/Q3037,Kathmandu,Geography,http://www.wikidata.org/prop/direct/P1082,population,845767,845767,number of people,190,2024-10-28 21:39:45,city,"What is the population of Kathmandu city, in number of people?",Geography.xlsx,city_population,64
1572,http://www.wikidata.org/entity/Q242995,Jhansi,Geography,http://www.wikidata.org/prop/direct/P1082,population,507000,507000,number of people,72,2024-10-04 15:21:16,city,"What is the population of Jhansi city, in number of people?",Geography.xlsx,city_population,88
1573,http://www.wikidata.org/entity/Q9863,Salem,Geography,http://www.wikidata.org/prop/direct/P1082,population,693236,693236,number of people,59,2024-12-31 20:34:04,city,"What is the population of Salem city, in number of people?",Geography.xlsx,city_population,0
1574,http://www.wikidata.org/entity/Q5045,Lajas,Geography,http://www.wikidata.org/prop/direct/P1082,population,22602,22602,number of people,16,2024-11-19 09:14:11,city,"What is the population of Lajas city, in number of people?",Geography.xlsx,city_population,42
1575,http://www.wikidata.org/entity/Q3929,Port Louis,Geography,http://www.wikidata.org/prop/direct/P1082,population,149194,149194,number of people,151,2024-11-12 14:23:24,city,"What is the population of Port Louis city, in number of people?",Geography.xlsx,city_population,49
1576,http://www.wikidata.org/entity/Q218768,Rabaul,Geography,http://www.wikidata.org/prop/direct/P1082,population,7024,7024,number of people,47,2024-09-17 07:30:25,city,"What is the population of Rabaul city, in number of people?",Geography.xlsx,city_population,105
1577,http://www.wikidata.org/entity/Q206125,Grabów nad Prosną,Geography,http://www.wikidata.org/prop/direct/P1082,population,1917,1917,number of people,25,2024-08-28 06:12:24,city,"What is the population of Grabów nad Prosną city, in number of people?",Geography.xlsx,city_population,125
1578,http://www.wikidata.org/entity/Q26563,Roskilde,Geography,http://www.wikidata.org/prop/direct/P1082,population,50046,50046,number of people,83,2024-10-14 03:43:00,city,"What is the population of Roskilde city, in number of people?",Geography.xlsx,city_population,78
1579,http://www.wikidata.org/entity/Q376903,Valledupar,Geography,http://www.wikidata.org/prop/direct/P1082,population,544134,544134,number of people,58,2024-11-09 11:32:29,city,"What is the population of Valledupar city, in number of people?",Geography.xlsx,city_population,52
1580,http://www.wikidata.org/entity/Q30970,Jamestown,Geography,http://www.wikidata.org/prop/direct/P1082,population,714,714,number of people,81,2024-10-29 09:50:16,city,"What is the population of Jamestown city, in number of people?",Geography.xlsx,city_population,63
1581,http://www.wikidata.org/entity/Q38807,Suva,Geography,http://www.wikidata.org/prop/direct/P1082,population,88271,88271,number of people,133,2024-11-11 10:09:38,city,"What is the population of Suva city, in number of people?",Geography.xlsx,city_population,50
1582,http://www.wikidata.org/entity/Q324971,Dąbrowa Tarnowska,Geography,http://www.wikidata.org/prop/direct/P1082,population,11549,11549,number of people,37,2024-10-30 04:17:40,city,"What is the population of Dąbrowa Tarnowska city, in number of people?",Geography.xlsx,city_population,62
1583,http://www.wikidata.org/entity/Q1021903,Chivhu,Geography,http://www.wikidata.org/prop/direct/P1082,population,10263,10263,number of people,15,2022-05-30 02:57:19,city,"What is the population of Chivhu city, in number of people?",Geography.xlsx,city_population,946
1584,http://www.wikidata.org/entity/Q835848,Naujoji Akmenė,Geography,http://www.wikidata.org/prop/direct/P1082,population,8170,8170,number of people,40,2024-12-03 19:00:00,city,"What is the population of Naujoji Akmenė city, in number of people?",Geography.xlsx,city_population,28
1585,http://www.wikidata.org/entity/Q27393,Herning,Geography,http://www.wikidata.org/prop/direct/P1082,population,44557,44557,number of people,63,2024-10-20 06:28:14,city,"What is the population of Herning city, in number of people?",Geography.xlsx,city_population,72
1586,http://www.wikidata.org/entity/Q324892,Staszów,Geography,http://www.wikidata.org/prop/direct/P1082,population,14158,14158,number of people,30,2024-10-30 03:46:42,city,"What is the population of Staszów city, in number of people?",Geography.xlsx,city_population,62
1587,http://www.wikidata.org/entity/Q207749,Thane,Geography,http://www.wikidata.org/prop/direct/P1082,population,1886941,1886941,number of people,74,2024-08-30 07:38:08,city,"What is the population of Thane city, in number of people?",Geography.xlsx,city_population,123
1588,http://www.wikidata.org/entity/Q382249,Butha-Buthe,Geography,http://www.wikidata.org/prop/direct/P1082,population,10000,10000,number of people,25,2024-11-10 16:28:48,city,"What is the population of Butha-Buthe city, in number of people?",Geography.xlsx,city_population,51
1589,http://www.wikidata.org/entity/Q15918,Slovenj Gradec,Geography,http://www.wikidata.org/prop/direct/P1082,population,7249,7249,number of people,56,2024-06-13 17:41:50,city,"What is the population of Slovenj Gradec city, in number of people?",Geography.xlsx,city_population,201
1590,http://www.wikidata.org/entity/Q1022481,Taibe,Geography,http://www.wikidata.org/prop/direct/P1082,population,43100,43100,number of people,30,2022-06-23 12:46:34,city,"What is the population of Taibe city, in number of people?",Geography.xlsx,city_population,922
1591,http://www.wikidata.org/entity/Q429215,Sangli,Geography,http://www.wikidata.org/prop/direct/P1082,population,436639,436639,number of people,37,2024-11-15 14:05:08,city,"What is the population of Sangli city, in number of people?",Geography.xlsx,city_population,46
1592,http://www.wikidata.org/entity/Q786124,Fushë Kosova,Geography,http://www.wikidata.org/prop/direct/P1082,population,12919,12919,number of people,33,2024-12-01 10:29:15,city,"What is the population of Fushë Kosova city, in number of people?",Geography.xlsx,city_population,30
1593,http://www.wikidata.org/entity/Q214248,Benguela,Geography,http://www.wikidata.org/prop/direct/P1082,population,561775,561775,number of people,65,2024-09-09 19:31:59,city,"What is the population of Benguela city, in number of people?",Geography.xlsx,city_population,113
1594,http://www.wikidata.org/entity/Q210307,Ciudad Nezahualcóyotl,Geography,http://www.wikidata.org/prop/direct/P1082,population,1072676,1072676,number of people,55,2024-09-01 17:59:42,city,"What is the population of Ciudad Nezahualcóyotl city, in number of people?",Geography.xlsx,city_population,121
1595,http://www.wikidata.org/entity/Q16258,Maldonado,Geography,http://www.wikidata.org/prop/direct/P1082,population,86782,86782,number of people,51,2024-06-22 03:46:49,city,"What is the population of Maldonado city, in number of people?",Geography.xlsx,city_population,192
1596,http://www.wikidata.org/entity/Q310751,El-Quseir,Geography,http://www.wikidata.org/prop/direct/P1082,population,24344,24344,number of people,31,2024-10-29 09:58:38,city,"What is the population of El-Quseir city, in number of people?",Geography.xlsx,city_population,63
1597,http://www.wikidata.org/entity/Q773764,Juticalpa,Geography,http://www.wikidata.org/prop/direct/P1082,population,124828,124828,number of people,29,2024-12-01 10:28:23,city,"What is the population of Juticalpa city, in number of people?",Geography.xlsx,city_population,30
1598,http://www.wikidata.org/entity/Q1021272,Okonek,Geography,http://www.wikidata.org/prop/direct/P1082,population,3686,3686,number of people,26,2022-04-13 23:57:03,city,"What is the population of Okonek city, in number of people?",Geography.xlsx,city_population,993
1599,http://www.wikidata.org/entity/Q777802,Czerwieńsk,Geography,http://www.wikidata.org/prop/direct/P1082,population,3907,3907,number of people,23,2024-12-01 10:28:46,city,"What is the population of Czerwieńsk city, in number of people?",Geography.xlsx,city_population,30
1600,http://www.wikidata.org/entity/Q101418,Lobamba,Geography,http://www.wikidata.org/prop/direct/P1082,population,5800,5800,number of people,91,2022-01-06 07:45:28,city,"What is the population of Lobamba city, in number of people?",Geography.xlsx,city_population,1090
1601,http://www.wikidata.org/entity/Q387260,Śrem,Geography,http://www.wikidata.org/prop/direct/P1082,population,28835,28835,number of people,33,2024-11-11 09:10:57,city,"What is the population of Śrem city, in number of people?",Geography.xlsx,city_population,50
1602,http://www.wikidata.org/entity/Q423258,Orhei,Geography,http://www.wikidata.org/prop/direct/P1082,population,21065,21065,number of people,45,2024-11-15 07:47:20,city,"What is the population of Orhei city, in number of people?",Geography.xlsx,city_population,46
1603,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,Geography,http://www.wikidata.org/prop/direct/P1082,population,17100715,17100715,number of people,101,2024-10-27 08:13:32,country of,"What is the population of the country of Kingdom of the Netherlands, in number of people?",Geography.xlsx,country_population,65
1604,http://www.wikidata.org/entity/Q851,Saudi Arabia,Geography,http://www.wikidata.org/prop/direct/P1082,population,33000000,33000000,number of people,334,2024-12-06 17:04:36,country of,"What is the population of the country of Saudi Arabia, in number of people?",Geography.xlsx,country_population,25
1605,http://www.wikidata.org/entity/Q1032,Niger,Geography,http://www.wikidata.org/prop/direct/P1082,population,21477348,21477348,number of people,290,2022-11-10 09:17:31,country of,"What is the population of the country of Niger, in number of people?",Geography.xlsx,country_population,782
1606,http://www.wikidata.org/entity/Q35,Denmark,Geography,http://www.wikidata.org/prop/direct/P1082,population,5822863,5822863,number of people,358,2024-11-04 11:10:54,country of,"What is the population of the country of Denmark, in number of people?",Geography.xlsx,country_population,57
1607,http://www.wikidata.org/entity/Q77,Uruguay,Geography,http://www.wikidata.org/prop/direct/P1082,population,3444263,3444263,number of people,309,2024-12-01 10:28:11,country of,"What is the population of the country of Uruguay, in number of people?",Geography.xlsx,country_population,30
1608,http://www.wikidata.org/entity/Q21203,Aruba,Geography,http://www.wikidata.org/prop/direct/P1082,population,106739,106739,number of people,194,2024-09-06 11:00:18,country of,"What is the population of the country of Aruba, in number of people?",Geography.xlsx,country_population,116
1609,http://www.wikidata.org/entity/Q1009,Cameroon,Geography,http://www.wikidata.org/prop/direct/P1082,population,28372687,28372687,number of people,299,2021-09-02 10:50:37,country of,"What is the population of the country of Cameroon, in number of people?",Geography.xlsx,country_population,1216
1610,http://www.wikidata.org/entity/Q1013,Lesotho,Geography,http://www.wikidata.org/prop/direct/P1082,population,2233339,2233339,number of people,272,2021-12-28 11:45:44,country of,"What is the population of the country of Lesotho, in number of people?",Geography.xlsx,country_population,1099
1611,http://www.wikidata.org/entity/Q781,Antigua and Barbuda,Geography,http://www.wikidata.org/prop/direct/P1082,population,101489,101489,number of people,255,2024-12-01 10:28:58,country of,"What is the population of the country of Antigua and Barbuda, in number of people?",Geography.xlsx,country_population,30
1612,http://www.wikidata.org/entity/Q252,Indonesia,Geography,http://www.wikidata.org/prop/direct/P1082,population,275439000,275439000,number of people,352,2024-10-09 00:30:57,country of,"What is the population of the country of Indonesia, in number of people?",Geography.xlsx,country_population,83
1613,http://www.wikidata.org/entity/Q811,Nicaragua,Geography,http://www.wikidata.org/prop/direct/P1082,population,6217581,6217581,number of people,270,2024-12-01 21:59:44,country of,"What is the population of the country of Nicaragua, in number of people?",Geography.xlsx,country_population,30
1614,http://www.wikidata.org/entity/Q183,Germany,Geography,http://www.wikidata.org/prop/direct/P1082,population,84358845,84358845,number of people,391,2024-07-28 00:57:22,country of,"What is the population of the country of Germany, in number of people?",Geography.xlsx,country_population,156
1615,http://www.wikidata.org/entity/Q1008,Ivory Coast,Geography,http://www.wikidata.org/prop/direct/P1082,population,31165654,31165654,number of people,299,2021-08-03 05:09:28,country of,"What is the population of the country of Ivory Coast, in number of people?",Geography.xlsx,country_population,1246
1616,http://www.wikidata.org/entity/Q756617,Kingdom of Denmark,Geography,http://www.wikidata.org/prop/direct/P1082,population,5930987,5930987,number of people,49,2024-12-01 10:14:38,country of,"What is the population of the country of Kingdom of Denmark, in number of people?",Geography.xlsx,country_population,30
1617,http://www.wikidata.org/entity/Q1037,Rwanda,Geography,http://www.wikidata.org/prop/direct/P1082,population,13246394,13246394,number of people,284,2022-11-27 07:22:28,country of,"What is the population of the country of Rwanda, in number of people?",Geography.xlsx,country_population,765
1618,http://www.wikidata.org/entity/Q786,Dominican Republic,Geography,http://www.wikidata.org/prop/direct/P1082,population,10760028,10760028,number of people,265,2024-12-01 10:29:15,country of,"What is the population of the country of Dominican Republic, in number of people?",Geography.xlsx,country_population,30
1619,http://www.wikidata.org/entity/Q750,Bolivia,Geography,http://www.wikidata.org/prop/direct/P1082,population,12244159,12244159,number of people,301,2024-12-01 09:47:24,country of,"What is the population of the country of Bolivia, in number of people?",Geography.xlsx,country_population,30
1620,http://www.wikidata.org/entity/Q39,Switzerland,Geography,http://www.wikidata.org/prop/direct/P1082,population,8962300,8962300,number of people,370,2024-11-12 09:13:14,country of,"What is the population of the country of Switzerland, in number of people?",Geography.xlsx,country_population,49
1621,http://www.wikidata.org/entity/Q657,Chad,Geography,http://www.wikidata.org/prop/direct/P1082,population,19319064,19319064,number of people,300,2024-11-25 06:11:35,country of,"What is the population of the country of Chad, in number of people?",Geography.xlsx,country_population,36
1622,http://www.wikidata.org/entity/Q17,Japan,Geography,http://www.wikidata.org/prop/direct/P1082,population,124631000,124631000,number of people,408,2024-07-12 09:34:29,country of,"What is the population of the country of Japan, in number of people?",Geography.xlsx,country_population,172
1623,http://www.wikidata.org/entity/Q22418809,Mount Brooke,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3290,3290,metre,2,2024-09-22 09:27:44,mountain,"What is the elevation at sea level of the Mount Brooke mountain, in metre?",Geography.xlsx,mountain_height,100
1624,http://www.wikidata.org/entity/Q6924104,Mount Thor,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3816,3816,metre,6,2024-11-26 09:18:47,mountain,"What is the elevation at sea level of the Mount Thor mountain, in metre?",Geography.xlsx,mountain_height,35
1625,http://www.wikidata.org/entity/Q6919878,Mount Brown,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2601,2601,metre,6,2024-11-26 07:25:14,mountain,"What is the elevation at sea level of the Mount Brown mountain, in metre?",Geography.xlsx,mountain_height,35
1626,http://www.wikidata.org/entity/Q19375171,Høgoyggj,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,396,396,metre,4,2024-08-19 19:42:33,mountain,"What is the elevation at sea level of the Høgoyggj mountain, in metre?",Geography.xlsx,mountain_height,134
1627,http://www.wikidata.org/entity/Q583,Mont Blanc,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,4805.59,4805.59,metre,126,2024-11-23 09:03:38,mountain,"What is the elevation at sea level of the Mont Blanc mountain, in metre?",Geography.xlsx,mountain_height,38
1628,http://www.wikidata.org/entity/Q2923663,Brana,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2259,2259,metre,9,2024-10-26 12:07:36,mountain,"What is the elevation at sea level of the Brana mountain, in metre?",Geography.xlsx,mountain_height,66
1629,http://www.wikidata.org/entity/Q953984,Mammoth Mountain,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3371,3371,metre,15,2024-12-10 13:15:04,mountain,"What is the elevation at sea level of the Mammoth Mountain mountain, in metre?",Geography.xlsx,mountain_height,21
1630,http://www.wikidata.org/entity/Q6921351,Mount Huckle,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2500,2500,metre,8,2024-11-26 09:01:34,mountain,"What is the elevation at sea level of the Mount Huckle mountain, in metre?",Geography.xlsx,mountain_height,35
1631,http://www.wikidata.org/entity/Q4927291,Blockkogel,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3097,3097,metre,5,2024-11-18 10:32:34,mountain,"What is the elevation at sea level of the Blockkogel mountain, in metre?",Geography.xlsx,mountain_height,43
1632,http://www.wikidata.org/entity/Q6921032,Mount Hale,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1234,1234,metre,5,2024-11-26 09:01:34,mountain,"What is the elevation at sea level of the Mount Hale mountain, in metre?",Geography.xlsx,mountain_height,35
1633,http://www.wikidata.org/entity/Q22415044,Mount Baldr,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2789,2789,metre,2,2024-09-21 15:41:26,mountain,"What is the elevation at sea level of the Mount Baldr mountain, in metre?",Geography.xlsx,mountain_height,101
1634,http://www.wikidata.org/entity/Q546670,Brown Peak,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1705,1705,metre,16,2024-11-21 17:32:59,mountain,"What is the elevation at sea level of the Brown Peak mountain, in metre?",Geography.xlsx,mountain_height,40
1635,http://www.wikidata.org/entity/Q474901,El Toro,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,349,349,metre,9,2024-11-18 04:45:28,mountain,"What is the elevation at sea level of the El Toro mountain, in metre?",Geography.xlsx,mountain_height,43
1636,http://www.wikidata.org/entity/Q770496,Mount Saint Elias,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,5489,5489,metre,42,2024-12-01 10:28:16,mountain,"What is the elevation at sea level of the Mount Saint Elias mountain, in metre?",Geography.xlsx,mountain_height,30
1637,http://www.wikidata.org/entity/Q648438,Sa Talaiassa,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,487,487,metre,12,2024-11-24 18:54:02,mountain,"What is the elevation at sea level of the Sa Talaiassa mountain, in metre?",Geography.xlsx,mountain_height,37
1638,http://www.wikidata.org/entity/Q110948939,Südliche Malhamspitze,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3326,3326,metre,1,2023-10-09 09:04:01,mountain,"What is the elevation at sea level of the Südliche Malhamspitze mountain, in metre?",Geography.xlsx,mountain_height,449
1639,http://www.wikidata.org/entity/Q18029515,Weißes Beil,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2766,2766,metre,5,2024-07-23 14:22:31,mountain,"What is the elevation at sea level of the Weißes Beil mountain, in metre?",Geography.xlsx,mountain_height,161
1640,http://www.wikidata.org/entity/Q713857,Mount Iwaki,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,1624.7,1624.7,metre,20,2024-11-27 11:38:57,mountain,"What is the elevation at sea level of the Mount Iwaki mountain, in metre?",Geography.xlsx,mountain_height,34
1641,http://www.wikidata.org/entity/Q11863118,Děvín in Moravia,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,550,550,metre,11,2023-12-16 17:29:02,mountain,"What is the elevation at sea level of the Děvín in Moravia mountain, in metre?",Geography.xlsx,mountain_height,381
1642,http://www.wikidata.org/entity/Q25393498,Sentinel Peak,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2000,2000,metre,4,2024-10-09 12:36:36,mountain,"What is the elevation at sea level of the Sentinel Peak mountain, in metre?",Geography.xlsx,mountain_height,83
1643,http://www.wikidata.org/entity/Q21868718,Kreuzspitze,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2937,2937,metre,5,2024-09-17 06:36:51,mountain,"What is the elevation at sea level of the Kreuzspitze mountain, in metre?",Geography.xlsx,mountain_height,105
1644,http://www.wikidata.org/entity/Q16893544,Knife Point Mountain,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3963,3963,metre,6,2024-07-10 09:03:13,mountain,"What is the elevation at sea level of the Knife Point Mountain mountain, in metre?",Geography.xlsx,mountain_height,174
1645,http://www.wikidata.org/entity/Q21000006,Kirschbühl,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,615,615,metre,1,2024-09-01 15:51:21,mountain,"What is the elevation at sea level of the Kirschbühl mountain, in metre?",Geography.xlsx,mountain_height,121
1646,http://www.wikidata.org/entity/Q1056741,Mount Terror,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,3230,3230,metre,36,2023-02-22 08:39:03,mountain,"What is the elevation at sea level of the Mount Terror mountain, in metre?",Geography.xlsx,mountain_height,678
1647,http://www.wikidata.org/entity/Q7880592,Mount Boreas,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2400,2400,metre,10,2024-12-01 10:29:16,mountain,"What is the elevation at sea level of the Mount Boreas mountain, in metre?",Geography.xlsx,mountain_height,30
1648,http://www.wikidata.org/entity/Q6920619,Mount Ellis,Geography,http://www.wikidata.org/prop/direct/P2044,elevation at sea level,2330,2330,metre,9,2024-11-26 08:26:17,mountain,"What is the elevation at sea level of the Mount Ellis mountain, in metre?",Geography.xlsx,mountain_height,35
