entity,entityLabel,category,property,propertyLabel,value,year,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q4093,Glasgow,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,635640,2020,167,,2024-09-17T15:28:42Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51186,1976,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4108,Bad Salzuflen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,54585,2023,50,,2024-11-17T13:23:29Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,56047,1993,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4108,Bad Salzuflen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,54808,2022,50,,2024-11-17T13:23:29Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,58793,2005,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51541,1979,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,56194,1994,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51544,1975,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51549,1983,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,60865,2018,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,60865,2019,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51220,1970,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,58888,2003,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,56315,1995,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51665,1985,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52200,1973,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51930,1974,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52080,1980,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,42473,1961,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52920,1972,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51808,1987,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51984,1982,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52064,1986,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,47457,1965,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4093,Glasgow,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,598830,2011,167,,2024-09-17T15:28:42Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52152,1981,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,56809,1998,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,56730,1996,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,47559,1967,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,56884,1997,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4108,Bad Salzuflen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50924,1975,50,,2024-11-17T13:23:29Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50207,1985,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,61561,2021,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52268,1971,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57680,2002,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52295,1988,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,58350,2014,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,47744,1966,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57153,2011,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57163,2000,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50471,1979,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57213,1999,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57333,2012,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,55316,1994,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50748,1977,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4113,Pulheim,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,54071,2019,49,,2024-11-17T12:51:25Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57538,2001,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45470,1963,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4093,Glasgow,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,579000,2001,167,,2024-09-17T15:28:42Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57961,2013,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57987,2004,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,58041,2003,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4093,Glasgow,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,681000,1991,167,,2024-09-17T15:28:42Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,58068,2005,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51394,1969,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4093,Glasgow,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,612040,2016,167,,2024-09-17T15:28:42Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,53493,1989,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50050,1982,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4113,Pulheim,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,54805,2021,49,,2024-11-17T12:51:25Z
http://www.wikidata.org/entity/Q4044,Offenburg,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,60857,2021,63,,2024-11-17T15:17:21Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,58271,2006,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,62932,2022,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q4051,Friedrichshafen,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49023,1968,75,,2024-11-17T15:31:13Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48152,1980,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48155,1999,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48192,1979,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,42500,1990,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49536,1981,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49631,1983,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,63583,2015,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49829,1985,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48585,1978,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,42652,1966,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48645,1964,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49954,1986,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44056,2013,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44135,2014,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48815,1997,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44273,2011,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49021,1990,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,43072,1976,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44431,2015,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,47809,2011,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,43245,1967,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,43357,1991,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49321,1977,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49435,1965,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48158,2008,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49463,1995,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48307,2013,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44974,2010,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49646,1991,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45023,2017,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49877,1992,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49878,1994,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49909,1976,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45327,2009,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45327,2019,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50057,1993,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50111,1966,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45465,2021,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44179,1975,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45565,2008,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50070,1989,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,60815,2011,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44317,1993,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45737,2021,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50489,1967,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45888,2007,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44617,1995,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49318,2021,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45973,1986,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49347,2019,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44723,1969,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46093,2006,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,55020,1999,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50772,1975,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,44898,1974,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,50867,1968,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46226,1984,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,43980,2012,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46369,1987,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,57880,2006,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46422,2022,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45870,1985,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46505,2005,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,40561,1987,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46512,1988,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49876,2022,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,61837,2012,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,48460,1998,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46705,2004,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7024,Lugano,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,61590,2010,113,,2024-11-21T21:35:18Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,49210,1996,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51445,1969,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46796,1983,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45521,1973,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51488,1974,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46600,1961,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,46975,2003,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,45679,2000,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,52020,1970,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,41198,1986,60,,2024-11-17T15:22:35Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,47215,1982,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,47311,2002,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q7019,Albstadt,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,51974,1972,54,,2024-11-17T15:28:12Z
http://www.wikidata.org/entity/Q6855,Lörrach,History,http://www.wikidata.org/prop/direct/P1082,http://www.wikidata.org/prop/direct/P1082,41383,1963,60,,2024-11-17T15:22:35Z
