entity,entityLabel,category,property,propertyLabel,value,genre,genreLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q1581244,The Twilight Zone,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,44,http://www.wikidata.org/entity/Q336059,science fiction television program,15,,2024-11-10T06:36:42Z
http://www.wikidata.org/entity/Q1442265,Spellbinder: Land of the Dragon Lord,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,14,,2024-09-26T03:05:37Z
http://www.wikidata.org/entity/Q1496756,Nicht von dieser Welt,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,9,http://www.wikidata.org/entity/Q336059,science fiction television program,1,,2023-10-21T02:21:12Z
http://www.wikidata.org/entity/Q2401905,Telerop 2009 – Es ist noch was zu retten,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2023-10-21T11:52:51Z
http://www.wikidata.org/entity/Q2359442,Adventures of Superman,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,104,http://www.wikidata.org/entity/Q336059,science fiction television program,12,,2024-07-18T16:22:07Z
http://www.wikidata.org/entity/Q1686621,Jekyll,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,13,,2024-04-30T07:31:13Z
http://www.wikidata.org/entity/Q1894972,Mystery Science Theater 3000,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,211,http://www.wikidata.org/entity/Q336059,science fiction television program,20,,2024-12-04T03:54:14Z
http://www.wikidata.org/entity/Q1663526,Inhumanoids,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-04-30T05:06:42Z
http://www.wikidata.org/entity/Q2403605,Garth Marenghi's Darkplace,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-04-30T03:36:09Z
http://www.wikidata.org/entity/Q2345839,Sternensommer,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2023-10-19T07:44:15Z
http://www.wikidata.org/entity/Q1625014,Holmes & Yoyo,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-12T09:54:11Z
http://www.wikidata.org/entity/Q1520493,Highlander: The Series,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,119,http://www.wikidata.org/entity/Q336059,science fiction television program,20,,2024-04-30T03:49:15Z
http://www.wikidata.org/entity/Q2291892,Miracles,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-16T12:04:44Z
http://www.wikidata.org/entity/Q2134546,ReGenesis,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-07-01T02:58:11Z
http://www.wikidata.org/entity/Q2003248,Power Rangers RPM,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,32,http://www.wikidata.org/entity/Q336059,science fiction television program,18,,2024-10-04T12:35:57Z
http://www.wikidata.org/entity/Q1993426,Outcasts,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,8,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-04-30T05:05:16Z
http://www.wikidata.org/entity/Q2066254,Something Is Out There,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,9,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-04-17T09:26:33Z
http://www.wikidata.org/entity/Q1470143,The Doombolt Chase,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2023-10-19T06:42:36Z
http://www.wikidata.org/entity/Q2250446,Sapphire & Steel,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,34,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-10-09T20:48:36Z
http://www.wikidata.org/entity/Q2367132,Battlestar Galactica,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,24,http://www.wikidata.org/entity/Q336059,science fiction television program,24,,2024-10-16T13:46:48Z
http://www.wikidata.org/entity/Q1968323,Poltergeist: The Legacy,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,88,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-06-11T02:04:19Z
http://www.wikidata.org/entity/Q2332525,Q2332525,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,1,,2022-10-26T07:15:41Z
http://www.wikidata.org/entity/Q2347191,Small Wonder,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,96,http://www.wikidata.org/entity/Q336059,science fiction television program,12,,2024-04-09T14:58:31Z
http://www.wikidata.org/entity/Q2260515,Night Man,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,44,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-04-20T09:48:26Z
http://www.wikidata.org/entity/Q2062833,The Invisible Man,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-04-10T13:40:40Z
http://www.wikidata.org/entity/Q1569468,The Ghost Busters,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,15,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-05-10T22:43:44Z
http://www.wikidata.org/entity/Q1462394,The Amazing Spider-Man,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,14,http://www.wikidata.org/entity/Q336059,science fiction television program,18,,2024-05-17T10:35:35Z
http://www.wikidata.org/entity/Q2336020,The Visitor,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-04-10T15:27:40Z
http://www.wikidata.org/entity/Q1500957,The Secret World of Alex Mack,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,78,http://www.wikidata.org/entity/Q336059,science fiction television program,20,,2024-09-24T15:01:43Z
http://www.wikidata.org/entity/Q2014846,Odyssey 5,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,20,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-06-11T02:04:22Z
http://www.wikidata.org/entity/Q2063214,Jumborg Ace,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,50,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-05-22T02:08:02Z
http://www.wikidata.org/entity/Q1506822,Earth: Final Conflict,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,110,http://www.wikidata.org/entity/Q336059,science fiction television program,16,,2024-11-03T05:20:44Z
http://www.wikidata.org/entity/Q1987626,Power Rangers S.P.D.,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,38,http://www.wikidata.org/entity/Q336059,science fiction television program,20,,2024-10-06T08:19:36Z
http://www.wikidata.org/entity/Q1968020,Tin Man,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,3,http://www.wikidata.org/entity/Q336059,science fiction television program,12,,2024-10-08T10:41:38Z
http://www.wikidata.org/entity/Q2306347,Space Patrol,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,1110,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-10-08T15:29:22Z
http://www.wikidata.org/entity/Q2204519,Q2204519,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-02-14T22:56:33Z
http://www.wikidata.org/entity/Q2437612,Android Kikaider,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,43,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-08-06T17:28:19Z
http://www.wikidata.org/entity/Q2318552,The Rocky and Bullwinkle Show,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,163,http://www.wikidata.org/entity/Q336059,science fiction television program,16,,2024-10-20T21:58:10Z
http://www.wikidata.org/entity/Q1678815,Jake 2.0,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,16,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-04-16T12:14:16Z
http://www.wikidata.org/entity/Q2005464,Painkiller Jane,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-03-26T11:40:21Z
http://www.wikidata.org/entity/Q1939051,Mission Terra,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,24,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-10-30T15:35:13Z
http://www.wikidata.org/entity/Q2086375,Big Bad Beetleborgs,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,87,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-04-30T04:05:00Z
http://www.wikidata.org/entity/Q2104839,Galaxy Park,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,156,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-02-29T12:02:16Z
http://www.wikidata.org/entity/Q1583654,H+: The Digital Series,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,48,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-04-10T15:27:25Z
http://www.wikidata.org/entity/Q2365988,Harsh Realm,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,9,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-11-04T09:16:42Z
http://www.wikidata.org/entity/Q2058410,Baywatch Nights,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,44,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-04-16T09:33:33Z
http://www.wikidata.org/entity/Q1955802,Mutant X,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,66,http://www.wikidata.org/entity/Q336059,science fiction television program,13,,2024-10-26T21:32:46Z
http://www.wikidata.org/entity/Q3275589,Denkou Choujin Gridman,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,39,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-09-01T14:00:26Z
http://www.wikidata.org/entity/Q2706450,Ultraman Taro,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,53,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-08-31T07:25:32Z
http://www.wikidata.org/entity/Q2531930,Ultraman Tiga,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,13,,2024-10-16T04:12:31Z
http://www.wikidata.org/entity/Q2734692,Superhuman Samurai Syber-Squad,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,53,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-12-06T00:17:27Z
http://www.wikidata.org/entity/Q2698481,Joe 90,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,30,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-10-26T22:19:35Z
http://www.wikidata.org/entity/Q2947967,Under the Dome,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,39,http://www.wikidata.org/entity/Q336059,science fiction television program,40,,2024-10-30T19:42:42Z
http://www.wikidata.org/entity/Q3053531,Journey to the Center of the Earth,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,17,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-30T07:57:16Z
http://www.wikidata.org/entity/Q3204028,The Immortal,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,16,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-04-10T14:48:04Z
http://www.wikidata.org/entity/Q2608443,Captain Power and the Soldiers of the Future,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-08-15T19:57:26Z
http://www.wikidata.org/entity/Q2650891,Alpha Alpha,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-04-10T15:10:36Z
http://www.wikidata.org/entity/Q2495330,Hard Time on Planet Earth,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-04-30T05:17:46Z
http://www.wikidata.org/entity/Q3098056,Get Ed,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-04-16T12:52:22Z
http://www.wikidata.org/entity/Q2666588,Thunderstone,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-04-09T15:21:46Z
http://www.wikidata.org/entity/Q3400943,Power Rangers Super Megaforce,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,20,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-10-08T10:46:21Z
http://www.wikidata.org/entity/Q2704139,Ultraman Leo,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,51,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-08-06T17:29:44Z
http://www.wikidata.org/entity/Q3500043,Strange World,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-11-12T09:32:46Z
http://www.wikidata.org/entity/Q2719054,Strange Days at Blake Holsey High,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,42,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-10-04T12:34:53Z
http://www.wikidata.org/entity/Q3492576,Mercy Point,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,8,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-04-16T11:45:35Z
http://www.wikidata.org/entity/Q2706038,Dinosapien,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,15,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2023-10-20T10:27:35Z
http://www.wikidata.org/entity/Q3273747,Ganbare!! Robocon,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,118,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-10-03T09:09:56Z
http://www.wikidata.org/entity/Q2761408,The Champions,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,30,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-04-10T13:20:25Z
http://www.wikidata.org/entity/Q3029691,Dirk Gently,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,4,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-04-30T05:12:32Z
http://www.wikidata.org/entity/Q2553921,Survivors,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,12,http://www.wikidata.org/entity/Q336059,science fiction television program,12,,2024-10-26T17:02:58Z
http://www.wikidata.org/entity/Q2560233,Shadow Raiders,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-04-09T15:16:41Z
http://www.wikidata.org/entity/Q3069609,Feroz,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,122,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-01-07T05:38:34Z
http://www.wikidata.org/entity/Q3269226,Ultraman Cosmos,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,65,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-08-06T17:30:45Z
http://www.wikidata.org/entity/Q2937338,Captain Star,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2023-10-20T11:55:25Z
http://www.wikidata.org/entity/Q3220050,Lazer Tag Academy,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2023-10-19T01:21:35Z
http://www.wikidata.org/entity/Q3284030,Tattooed Teenage Alien Fighters from Beverly Hills,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,40,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-04-09T15:12:25Z
http://www.wikidata.org/entity/Q2556732,The Invisible Man,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-04-10T14:40:31Z
http://www.wikidata.org/entity/Q3281733,Sleepwalkers,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,9,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-04-30T05:39:57Z
http://www.wikidata.org/entity/Q2699347,Lab Rats,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,89,http://www.wikidata.org/entity/Q336059,science fiction television program,22,,2024-11-24T04:56:57Z
http://www.wikidata.org/entity/Q3086757,FreakyLinks,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-04-16T13:05:10Z
http://www.wikidata.org/entity/Q3448609,Wizards vs Aliens,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,36,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-04-16T11:59:12Z
http://www.wikidata.org/entity/Q2650890,Alpha 0.7 – Der Feind in dir,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-04-05T12:33:37Z
http://www.wikidata.org/entity/Q3017122,Powers,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,20,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-11-03T13:03:26Z
http://www.wikidata.org/entity/Q3470966,Q3470966,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,78,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2023-06-01T09:54:27Z
http://www.wikidata.org/entity/Q2655213,Bugs,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,40,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-04-10T14:35:21Z
http://www.wikidata.org/entity/Q3398728,Terrahawks,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,39,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-03-26T11:51:26Z
http://www.wikidata.org/entity/Q3205038,Logan's Run,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,14,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-11-23T20:47:29Z
http://www.wikidata.org/entity/Q2629479,Spectreman,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,63,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-09-22T11:13:41Z
http://www.wikidata.org/entity/Q3073380,Flash Gordon,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,39,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-04-09T13:41:11Z
http://www.wikidata.org/entity/Q2961434,Shadow Chasers,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-04-09T15:06:35Z
http://www.wikidata.org/entity/Q2873148,Aux frontières du possible,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2023-11-20T17:20:00Z
http://www.wikidata.org/entity/Q2778277,Prey,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-30T05:34:35Z
http://www.wikidata.org/entity/Q2699578,Ultra Q,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,28,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-08-06T17:29:40Z
http://www.wikidata.org/entity/Q2547809,The Prisoner,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-09-07T06:22:35Z
http://www.wikidata.org/entity/Q2946304,Century City,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,9,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-04-16T10:36:27Z
http://www.wikidata.org/entity/Q2750348,Fireman,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,30,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-08-06T17:30:00Z
http://www.wikidata.org/entity/Q2720558,Children of the Dog Star,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2023-10-20T14:48:06Z
http://www.wikidata.org/entity/Q2505588,Weird Science,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,88,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-04-30T05:02:30Z
http://www.wikidata.org/entity/Q2524437,The Chronicle,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-08-04T21:15:23Z
http://www.wikidata.org/entity/Q3008161,Cybergirl,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2023-10-19T06:14:24Z
http://www.wikidata.org/entity/Q2675933,The Minikins,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,12,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2023-10-22T01:18:02Z
http://www.wikidata.org/entity/Q2979565,Clone,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,6,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-04-16T09:42:50Z
http://www.wikidata.org/entity/Q2646064,Space Precinct,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,24,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-03-26T11:46:59Z
http://www.wikidata.org/entity/Q3333440,Métal Hurlant Chronicles,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,12,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-05-20T22:24:54Z
http://www.wikidata.org/entity/Q2676592,Tales of Tomorrow,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,85,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-07-29T01:12:40Z
http://www.wikidata.org/entity/Q3112723,"Honey, I Shrunk the Kids: The TV Show",Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,66,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-11-08T18:11:57Z
http://www.wikidata.org/entity/Q2638002,Total Recall 2070,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-09-09T10:15:44Z
http://www.wikidata.org/entity/Q2690883,Real Humans,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,20,http://www.wikidata.org/entity/Q336059,science fiction television program,17,,2024-08-16T14:37:58Z
http://www.wikidata.org/entity/Q2777704,Gemini Man,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,12,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-29T16:49:46Z
http://www.wikidata.org/entity/Q2776921,Dark Oracle,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-03-26T12:03:37Z
http://www.wikidata.org/entity/Q3437074,Rocket Robin Hood,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-03-26T12:07:14Z
http://www.wikidata.org/entity/Q3453581,Big Guy and Rusty the Boy Robot,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2023-12-29T15:22:21Z
http://www.wikidata.org/entity/Q3279701,RoboCop: Prime Directives,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,4,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-11-09T10:26:51Z
