entity,entityLabel,category,property,propertyLabel,year,artist,artistLabel,authorString,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q31767684,Phirphire,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q23762759,Buddhi Sagar,,3,,2024-10-11T20:29:59Z
http://www.wikidata.org/entity/Q48770617,The English Bread Book,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1857,http://www.wikidata.org/entity/Q542825,Eliza Acton,,3,,2022-02-07T21:55:08Z
http://www.wikidata.org/entity/Q42190465,Glimpses of Unfamiliar Japan,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1894,http://www.wikidata.org/entity/Q313638,Lafcadio Hearn,,2,,2024-08-23T07:00:02Z
http://www.wikidata.org/entity/Q30078039,Microbes and Man,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1969,http://www.wikidata.org/entity/Q16738978,John Postgate,,2,,2023-03-31T19:56:33Z
http://www.wikidata.org/entity/Q31317442,Soodiya Poo Soodarka,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2007,http://www.wikidata.org/entity/Q12985023,Nanjil Nadan,,2,,2024-10-31T21:31:55Z
http://www.wikidata.org/entity/Q31098601,A magyar nemzet története by József Szalay,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1879,http://www.wikidata.org/entity/Q48015406,Lajos Baróti,,2,,2021-12-18T01:35:28Z
http://www.wikidata.org/entity/Q31098601,A magyar nemzet története by József Szalay,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1883,http://www.wikidata.org/entity/Q48015406,Lajos Baróti,,2,,2021-12-18T01:35:28Z
http://www.wikidata.org/entity/Q29600615,Tales from the Yawning Portal,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2017,,,,2,,2024-10-15T15:35:47Z
http://www.wikidata.org/entity/Q30527742,Q30527742,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1982,http://www.wikidata.org/entity/Q160263,David Grossman,,2,,2024-10-10T02:14:59Z
http://www.wikidata.org/entity/Q55641703,Scarcity: Why Having Too Little Means So Much,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2013,http://www.wikidata.org/entity/Q799235,Eldar Shafir,,4,,2024-11-13T22:46:00Z
http://www.wikidata.org/entity/Q56354523,Áfram Latibær!,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1996,,,,6,,2024-09-21T11:24:12Z
http://www.wikidata.org/entity/Q55641703,Scarcity: Why Having Too Little Means So Much,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2013,http://www.wikidata.org/entity/Q655590,Sendhil Mullainathan,,4,,2024-11-13T22:46:00Z
http://www.wikidata.org/entity/Q55698715,Sultan Alp Arslan,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2015,,,,3,,2024-07-08T13:40:09Z
http://www.wikidata.org/entity/Q55726966,Q55726966,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1525,http://www.wikidata.org/entity/Q115263635,Kim Sun-mong,,3,,2022-11-18T08:01:36Z
http://www.wikidata.org/entity/Q55726966,Q55726966,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1525,http://www.wikidata.org/entity/Q115263675,Yoo Young-jeong,,3,,2022-11-18T08:01:36Z
http://www.wikidata.org/entity/Q55726966,Q55726966,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1525,http://www.wikidata.org/entity/Q115263709,Park Segeo,,3,,2022-11-18T08:01:36Z
http://www.wikidata.org/entity/Q56063279,A Franklin kézi lexikona,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1911,,,,2,,2021-11-17T18:58:53Z
http://www.wikidata.org/entity/Q56063279,A Franklin kézi lexikona,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1912,,,,2,,2021-11-17T18:58:53Z
http://www.wikidata.org/entity/Q48972010,Securing Sex: Morality and Repression in the Making of Cold War Brazil,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q92888454,Benjamin Cowan,,2,,2024-10-11T20:23:43Z
http://www.wikidata.org/entity/Q51377531,"Refugium botanicum : or figures and descriptions from living specimens, of little known or new plants of botanical interest",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1869,http://www.wikidata.org/entity/Q1223057,William Wilson Saunders,,2,,2023-03-16T03:55:00Z
http://www.wikidata.org/entity/Q51393288,System der Asteriden,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1842,http://www.wikidata.org/entity/Q72659,Franz Hermann Troschel,,2,,2024-04-11T16:01:03Z
http://www.wikidata.org/entity/Q51377531,"Refugium botanicum : or figures and descriptions from living specimens, of little known or new plants of botanical interest",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1869,http://www.wikidata.org/entity/Q62820,Heinrich Gustav Reichenbach,,2,,2023-03-16T03:55:00Z
http://www.wikidata.org/entity/Q51377531,"Refugium botanicum : or figures and descriptions from living specimens, of little known or new plants of botanical interest",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1869,http://www.wikidata.org/entity/Q730330,John Gilbert Baker,,2,,2023-03-16T03:55:00Z
http://www.wikidata.org/entity/Q48848500,Q48848500,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q9188520,Cezary Łazarewicz,,2,,2024-04-29T03:51:27Z
http://www.wikidata.org/entity/Q51393288,System der Asteriden,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1842,http://www.wikidata.org/entity/Q57992,Johannes Peter Müller,,2,,2024-04-11T16:01:03Z
http://www.wikidata.org/entity/Q61359200,Tolnai új világlexikona,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1926,,,,2,,2020-12-06T06:33:46Z
http://www.wikidata.org/entity/Q61359200,Tolnai új világlexikona,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1933,,,,2,,2020-12-06T06:33:46Z
http://www.wikidata.org/entity/Q60775336,Werner's nomenclature of colours,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1814,http://www.wikidata.org/entity/Q2057995,Patrick Syme,,3,,2023-01-07T19:59:02Z
http://www.wikidata.org/entity/Q58692425,The Friend,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,http://www.wikidata.org/entity/Q7513133,Sigrid Nunez,,2,,2024-11-15T20:58:22Z
http://www.wikidata.org/entity/Q60744498,Friendly Fascism,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1980,http://www.wikidata.org/entity/Q655550,Bertram Myron Gross,,2,,2024-04-15T13:37:45Z
http://www.wikidata.org/entity/Q59168012,Die Pariser Friedenskonferenz (book),Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1970,,,,3,,2021-12-10T14:47:13Z
http://www.wikidata.org/entity/Q59347043,The depths of the sea. An account of the general results of the dredging cruises of H.M. SS. Porcupine and Lightning...,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1873,http://www.wikidata.org/entity/Q945539,Charles Wyville Thomson,,2,,2024-05-01T05:13:44Z
http://www.wikidata.org/entity/Q58482696,Flora Gallica : Flore de France,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2014,http://www.wikidata.org/entity/Q58482804,Bruno de Foucault,,2,,2023-11-14T13:58:43Z
http://www.wikidata.org/entity/Q58021395,The Breakdown of Nations,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1957,http://www.wikidata.org/entity/Q113659,Leopold Kohr,,2,,2024-10-15T05:35:28Z
http://www.wikidata.org/entity/Q58482696,Flora Gallica : Flore de France,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2014,http://www.wikidata.org/entity/Q1506427,Société botanique de France,,2,,2023-11-14T13:58:43Z
http://www.wikidata.org/entity/Q58482696,Flora Gallica : Flore de France,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2014,http://www.wikidata.org/entity/Q18744985,Jean-Marc Tison,,2,,2023-11-14T13:58:43Z
http://www.wikidata.org/entity/Q60993035,Q60993035,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1642,http://www.wikidata.org/entity/Q10918928,Wu Youxing,,2,,2021-04-18T18:58:03Z
http://www.wikidata.org/entity/Q60787822,Toward the African Revolution,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1964,http://www.wikidata.org/entity/Q193670,Frantz Fanon,,2,,2024-10-11T20:07:06Z
http://www.wikidata.org/entity/Q60775336,Werner's nomenclature of colours,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1814,http://www.wikidata.org/entity/Q58751,Abraham Gottlob Werner,,3,,2023-01-07T19:59:02Z
http://www.wikidata.org/entity/Q64012428,Haworthia Revisited: A Revision of the Genus,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1999,http://www.wikidata.org/entity/Q10882905,Martin Bruce Bayer,,2,,2022-04-13T23:03:31Z
http://www.wikidata.org/entity/Q65045136,Killing Orders: Talat Pasha’s Telegrams and the Armenian Genocide,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q559228,Taner Akçam,,4,,2022-12-17T01:04:03Z
http://www.wikidata.org/entity/Q65117617,Christgau's Consumer Guide: Albums of the '90s,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2000,http://www.wikidata.org/entity/Q314382,Robert Christgau,,2,,2024-06-19T18:25:55Z
http://www.wikidata.org/entity/Q65045116,A Shameful Act,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1999,http://www.wikidata.org/entity/Q559228,Taner Akçam,,4,,2023-05-08T11:47:35Z
http://www.wikidata.org/entity/Q63986369,Haworthia Handbook,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1976,http://www.wikidata.org/entity/Q10882905,Martin Bruce Bayer,,2,,2021-09-14T17:29:41Z
http://www.wikidata.org/entity/Q65059696,A History of Medicine,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1945,http://www.wikidata.org/entity/Q16007805,Douglas James Guthrie,,2,,2021-08-03T05:09:28Z
http://www.wikidata.org/entity/Q78798051,Biblia komputerowego gracza,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1998,http://www.wikidata.org/entity/Q11817482,Piotr Gawrysiak,,2,,2021-02-10T04:26:37Z
http://www.wikidata.org/entity/Q78798051,Biblia komputerowego gracza,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1998,http://www.wikidata.org/entity/Q11817810,Piotr Mańkowski (b. 1973),,2,,2021-02-10T04:26:37Z
http://www.wikidata.org/entity/Q78798051,Biblia komputerowego gracza,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1998,http://www.wikidata.org/entity/Q28916796,Aleksy Uchański,,2,,2021-02-10T04:26:37Z
http://www.wikidata.org/entity/Q78903193,Cento vedute di Firenze antica,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1906,http://www.wikidata.org/entity/Q3694305,Corrado Ricci,,2,,2020-07-30T21:14:18Z
http://www.wikidata.org/entity/Q67314030,Curse of Strahd,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q16734400,Christopher Perkins,,4,,2024-10-15T15:35:49Z
http://www.wikidata.org/entity/Q67314030,Curse of Strahd,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q67314324,Adam Lee,,4,,2024-10-15T15:35:49Z
http://www.wikidata.org/entity/Q65164497,Tranquility,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2001,http://www.wikidata.org/entity/Q499982,Attila Bartis,,2,,2023-09-12T21:20:39Z
http://www.wikidata.org/entity/Q65398617,Pretkalpa,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2007,http://www.wikidata.org/entity/Q110278042,Narayan Dhakal,,2,,2021-12-28T11:45:44Z
http://www.wikidata.org/entity/Q67314030,Curse of Strahd,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q67314405,Richard Whitters,,4,,2024-10-15T15:35:49Z
http://www.wikidata.org/entity/Q67314030,Curse of Strahd,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q18518714,Jeremy Crawford,,4,,2024-10-15T15:35:49Z
http://www.wikidata.org/entity/Q65278599,Q65278599,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,http://www.wikidata.org/entity/Q114079633,Khalid Mustafa,,2,,2022-09-21T17:19:59Z
http://www.wikidata.org/entity/Q65391839,Q65391839,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1806,http://www.wikidata.org/.well-known/genid/5b6825415671abbae6ec638acb6c3eec,http://www.wikidata.org/.well-known/genid/5b6825415671abbae6ec638acb6c3eec,,3,,2024-05-10T12:43:30Z
http://www.wikidata.org/entity/Q65121681,Crises of the Republic,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1972,http://www.wikidata.org/entity/Q60025,Hannah Arendt,,4,,2024-03-26T09:59:41Z
http://www.wikidata.org/entity/Q65125470,The Last Pharaoh,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q1611435,Jaco Van Dormael,,2,,2022-08-30T15:35:38Z
http://www.wikidata.org/entity/Q65226077,Q65226077,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2013,,,,2,,2023-04-24T06:37:15Z
http://www.wikidata.org/entity/Q65125470,The Last Pharaoh,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q613537,Thomas Gunzig,,2,,2022-08-30T15:35:38Z
http://www.wikidata.org/entity/Q65396229,General Bhimsen Thapa Ra Tatkalin Nepal,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1956,http://www.wikidata.org/entity/Q13180973,Chittaranjan Nepali,,2,,2022-01-06T07:45:28Z
http://www.wikidata.org/entity/Q65125470,The Last Pharaoh,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,http://www.wikidata.org/entity/Q1451193,François Schuiten,,2,,2022-08-30T15:35:38Z
http://www.wikidata.org/entity/Q65398585,Jyoti Jyoti Mahajyoti,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1988,http://www.wikidata.org/entity/Q13182405,Daulat Bikram Bista,,4,,2024-10-11T20:35:49Z
http://www.wikidata.org/entity/Q65395241,Divyopadesh,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1962,http://www.wikidata.org/entity/Q574450,Prithvi Narayan Shah,,2,,2024-10-11T20:32:06Z
http://www.wikidata.org/entity/Q77949779,Whiteshift,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,http://www.wikidata.org/entity/Q27861835,Eric Kaufmann,,5,,2024-10-14T10:21:16Z
http://www.wikidata.org/entity/Q76905943,"Mary Jones, y Gymraes fechan heb yr un Beibl : a sefydliad y Feibl-Gymdeithas",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1879,http://www.wikidata.org/entity/Q20734352,Robert Oliver Rees,,2,,2023-12-02T05:42:45Z
http://www.wikidata.org/entity/Q77179504,Cymeriadau,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1933,http://www.wikidata.org/entity/Q7668277,T. Gwynn Jones,,3,,2023-01-10T21:21:56Z
http://www.wikidata.org/entity/Q85806045,Tesoro de la lengua guaraní,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1639,http://www.wikidata.org/entity/Q172256,Antonio Ruiz de Montoya,,4,,2024-08-31T17:36:54Z
http://www.wikidata.org/entity/Q85755715,Dark Continent: Europe's Twentieth Century,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1998,http://www.wikidata.org/entity/Q984165,Mark Mazower,,2,,2024-11-01T15:46:08Z
http://www.wikidata.org/entity/Q80160830,AtopiaRPG,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,,,,2,,2021-10-24T23:59:21Z
http://www.wikidata.org/entity/Q85799163,Sahih International,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1997,,,,4,,2024-11-11T19:46:43Z
http://www.wikidata.org/entity/Q5486476,La revolución imposible,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2002,http://www.wikidata.org/entity/Q2885003,Alfonso Lessa,,2,,2022-11-27T05:17:49Z
http://www.wikidata.org/entity/Q19038045,Memoirs of Sir Isaac Newton's life,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1752,http://www.wikidata.org/entity/Q1381018,William Stukeley,,2,,2021-08-15T20:04:51Z
http://www.wikidata.org/entity/Q5185981,Crisis of Conscience,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1983,,,,5,,2023-01-14T15:56:18Z
http://www.wikidata.org/entity/Q61367599,Orayiram Pazhanchol,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1850,http://www.wikidata.org/entity/Q76578,Hermann Gundert,,2,,2021-09-10T01:59:20Z
http://www.wikidata.org/entity/Q18877197,Q18877197,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1221,,,,3,,2023-10-30T17:58:48Z
http://www.wikidata.org/entity/Q5018904,Calculus on Manifolds,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1965,http://www.wikidata.org/entity/Q254516,Michael Spivak,,2,,2024-09-19T05:37:55Z
http://www.wikidata.org/entity/Q5404602,"Etiology, Concept and Prophylaxis of Childbed Fever",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1861,http://www.wikidata.org/entity/Q59736,Ignaz Semmelweis,,4,,2024-10-11T16:42:05Z
http://www.wikidata.org/entity/Q18810426,Franz Kampers - Kaiser Friedrich II. Der Wegbereiter der Renaissance,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1929,http://www.wikidata.org/entity/Q1447671,Franz Kampers,,2,,2021-12-16T18:06:32Z
http://www.wikidata.org/entity/Q19048128,"Vikram and the Vampire; or, Tales of Hindu Devilry",Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1870,http://www.wikidata.org/entity/Q125057,Richard Francis Burton,,2,,2022-07-26T07:27:41Z
http://www.wikidata.org/entity/Q4837919,Babiniotis dictionary,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1998,http://www.wikidata.org/entity/Q5548334,Georgios Babiniotis,,2,,2021-03-23T19:46:56Z
http://www.wikidata.org/entity/Q19082339,The City of the Saints,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1862,http://www.wikidata.org/entity/Q125057,Richard Francis Burton,,2,,2021-07-20T10:43:02Z
http://www.wikidata.org/entity/Q61370099,A Malayalam Catechism of Physics,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1883,http://www.wikidata.org/entity/Q94766359,Leonhard Johannes Frohnmeyer,,2,,2021-09-02T10:50:37Z
http://www.wikidata.org/entity/Q19030524,Sermons of the Curé of Ars,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1960,,,,2,,2023-05-30T16:00:30Z
http://www.wikidata.org/entity/Q19024097,Sawdust and Spangles,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1901,http://www.wikidata.org/entity/Q8006482,William Cameron Coup,,2,,2022-09-15T19:47:31Z
http://www.wikidata.org/entity/Q4861172,Daomu Biji,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2006,http://www.wikidata.org/entity/Q9115240,Nan pai san shu,,7,,2023-08-17T11:09:58Z
http://www.wikidata.org/entity/Q19066627,Mystery Tales of Edgar Allan Poe,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1907,http://www.wikidata.org/entity/Q16867,Edgar Allan Poe,,2,,2024-10-10T14:57:23Z
http://www.wikidata.org/entity/Q61364225,Az Athenaeum kézi lexikona,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1892,,,,2,,2021-02-10T17:40:49Z
http://www.wikidata.org/entity/Q61364225,Az Athenaeum kézi lexikona,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1893,,,,2,,2021-02-10T17:40:49Z
http://www.wikidata.org/entity/Q61364838,Q61364838,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1907,,,,2,,2024-09-20T10:13:09Z
http://www.wikidata.org/entity/Q61364838,Q61364838,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1911,,,,2,,2024-09-20T10:13:09Z
http://www.wikidata.org/entity/Q19023306,A Manchu Grammar with Analysed Texts,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1892,http://www.wikidata.org/entity/Q215816,Paul Georg von Möllendorff,,2,,2023-08-09T21:54:59Z
http://www.wikidata.org/entity/Q18903467,A Lady's Pin under a Man's Cap,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1630,http://www.wikidata.org/.well-known/genid/eceffaf8f48ba6717633d94764a59509,http://www.wikidata.org/.well-known/genid/eceffaf8f48ba6717633d94764a59509,,4,,2024-10-10T14:57:15Z
http://www.wikidata.org/entity/Q19063543,Baltimore Book of Prayers,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1889,,,,2,,2022-10-12T13:25:29Z
http://www.wikidata.org/entity/Q61374391,Mrigacharitham (1860),Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1860,http://www.wikidata.org/entity/Q61061757,John G. Beuttler,,2,,2021-09-25T12:10:39Z
http://www.wikidata.org/entity/Q81204109,Давні килими України,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1925,http://www.wikidata.org/entity/Q12140434,V. Peshchansʹkyĭ,,2,,2023-03-07T03:22:37Z
http://www.wikidata.org/entity/Q82203050,The Illustrated World of Mortal Engines,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2011,,,,3,,2024-06-20T11:25:33Z
http://www.wikidata.org/entity/Q81720238,Ranson's Folly,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1907,http://www.wikidata.org/entity/Q922457,Richard Harding Davis,,2,,2024-10-10T15:17:45Z
http://www.wikidata.org/entity/Q84929144,Guia pelas Colleccões do Museu Paulista,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1907,http://www.wikidata.org/entity/Q10363729,Rodolpho von Ihering,,2,,2024-11-09T00:17:29Z
http://www.wikidata.org/entity/Q85999049,Q85999049,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2019,,,,2,,2022-03-05T01:08:26Z
http://www.wikidata.org/entity/Q86396441,Guia da Secção Histórica do Museu Paulista,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1937,http://www.wikidata.org/entity/Q3888486,Afonso d'Escragnolle Taunay,,2,,2024-10-12T16:28:51Z
http://www.wikidata.org/entity/Q85959917,Notícia de Catalunya,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1954,http://www.wikidata.org/entity/Q267171,Jaume Vicens Vives,,2,,2024-11-12T11:14:12Z
http://www.wikidata.org/entity/Q85959917,Notícia de Catalunya,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1960,http://www.wikidata.org/entity/Q267171,Jaume Vicens Vives,,2,,2024-11-12T11:14:12Z
http://www.wikidata.org/entity/Q85846983,Prince & Knight,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2018,,,,4,,2024-10-02T14:39:58Z
http://www.wikidata.org/entity/Q85815477,Why We Can't Sleep,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2020,http://www.wikidata.org/entity/Q27473597,Ada Calhoun,,3,,2023-10-17T12:26:14Z
http://www.wikidata.org/entity/Q86709389,Q86709389,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,2016,,,,2,,2023-10-21T16:37:33Z
http://www.wikidata.org/entity/Q85967518,Persia and the Persian Question,Art & Literature,http://www.wikidata.org/prop/direct/P577,http://www.wikidata.org/prop/direct/P577,1892,http://www.wikidata.org/entity/Q271878,"George Curzon, 1st Marquess Curzon of Kedleston",,2,,2024-04-13T05:50:28Z
